PABST_1,PABST_2,PABST_3,PABST_4,PABST_5,PABST_6,PABST_7,PABST_8,PABST_9,PABST_10,PABST_11,PABST_12,PABST_13,PABST_14,PABST_15,PABST_16,PABST_17,PABST_18,PABST_19,PABST_20,PABST_21,PABST_22,PABST_23,PABST_24,PABST_25,PABST_26,PABST_27,PABST_28,PABST_29,PABST_30,PABST_31,PABST_32,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,ZS,SSOCANZ1,SSOCANZ2,SSOCANZ3,SSOCANZ4,SSOCANZ5,SSOCANZ6,ISBACANZ1,ISBACANZ2,ISBACANZ3,ISBACANZ4,ISBACANZ5,ISBACANZ6,BLD_HEIGHT,TEB_T1,TEB_T2,TEB_T3,TEB_T4,TEB_T5,TEB_T6,TEB_P1,TEB_P2,TEB_P3,TEB_P4,TEB_P5,TEB_P6,ISBA_T1,ISBA_T2,ISBA_T3,ISBA_T4,ISBA_T5,ISBA_T6,ISBA_P1,ISBA_P2,ISBA_P3,ISBA_P4,ISBA_P5,ISBA_P6,longitude,latitude,X,Y
101210.003760000006878,100524.474990000002435,99774.245519999996759,98882.215439999999944,97826.929180000006454,96580.029240000003483,95105.152239999995800,93360.674299999998766,91301.541140000001178,88877.967160000000149,86035.322990000000573,82716.681079999994836,78863.200729999996838,74414.568169999998645,69318.559899999992922,63833.185539999998582,58489.906759999998030,53527.451509999998962,48920.212030000002414,44641.443769999998040,40664.635499999996682,36967.513500000000931,33534.718769999999495,30352.063399999999092,27405.476060000000871,24680.432100000001810,22165.951049999999668,19857.970290000001114,17759.919969999999012,15874.715140000000247,14190.240149999999630,12684.608449999999721,298.581169999999986,298.581169999999986,298.670110000000022,300.681449999999984,303.482779999999991,305.437329999999974,306.285840000000007,306.772010000000023,307.094740000000002,307.245960000000025,307.562189999999987,308.181390000000022,309.057110000000023,309.560459999999978,310.009580000000028,311.897049999999979,315.470739999999978,319.175229999999999,322.241849999999999,325.121489999999994,326.960140000000024,328.782449999999983,330.469040000000007,332.243510000000015,333.768390000000011,335.103119999999990,336.874070000000017,340.531790000000001,347.945420000000013,359.366100000000017,371.288180000000011,371.288180000000011,76.310249999999996,0.500000000000000,"2","4",6.500000000000000,"10",29.843900000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,10.710000000000001,299.178229999999985,298.864750000000015,298.732300000000009,298.573669999999993,298.350759999999980,298.126199999999983,101070.736890000000130,101053.381519999995362,101030.241009999997914,100985.637679999999818,100837.504109999994398,100607.303109999993467,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.308590000000000,48.813519999999997,649227.366,6857272.389
101190.604630000001634,100505.031270000006771,99754.880340000003343,98863.350319999997737,97808.983040000006440,96562.892749999999069,95088.432750000007218,93344.354070000001229,91285.814559999998892,88862.790760000003502,86020.733110000001034,82702.747310000006109,78850.022979999994277,74402.384500000000116,69307.518079999994370,63823.417860000001383,58481.529880000001867,53520.336349999997765,48914.134850000002189,44636.217929999998887,40660.207349999996950,36963.809950000002573,33531.594759999999951,30349.553349999998318,27403.549549999999726,24678.964599999999336,22164.823079999998299,19857.099419999998645,17759.306590000000142,15874.370549999999639,14190.107180000000881,12684.646839999999429,298.473790000000008,298.473790000000008,298.668520000000001,300.915970000000016,303.744359999999972,305.523190000000000,306.276749999999993,306.794949999999972,307.109640000000013,307.240769999999998,307.563940000000002,308.161040000000014,309.031479999999988,309.544550000000015,310.008300000000020,311.908189999999991,315.500249999999994,319.174109999999985,322.253820000000019,325.114250000000027,326.972809999999981,328.774080000000026,330.466720000000009,332.256109999999978,333.777829999999994,335.103310000000022,336.865610000000004,340.524440000000027,347.954499999999996,359.365380000000016,371.281209999999987,371.281209999999987,77.945779999999999,0.500000000000000,"2","4",6.500000000000000,"10",29.840769999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,9.463329999999999,299.226170000000025,298.899440000000027,298.722950000000026,298.528770000000009,298.276059999999973,298.035820000000001,101037.300329999998212,101019.942660000000615,100996.799090000000433,100959.402960000006715,100818.474990000002435,100588.267770000005839,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.317120000000000,48.813510000000001,649853.728,6857265.826
101168.031749999994645,100482.465320000002976,99732.523220000002766,98841.672519999992801,97788.083540000006906,96542.592210000002524,95068.656239999996615,93325.108349999994971,91267.231859999999870,88844.920119999995222,86003.669760000004317,82686.522660000002361,78834.724220000003697,74388.251260000004550,69294.722729999994044,63812.141830000000482,58471.772100000001956,53512.007940000003146,48907.064800000000105,44630.084170000001905,40655.008609999997134,36959.502289999996719,33527.975590000001830,30346.617099999999482,27401.264210000001185,24677.219509999998991,22163.514920000001439,19856.105189999998402,17758.578190000000177,15873.954180000000633,14189.966210000000501,12684.704460000000836,298.381680000000017,298.381680000000017,298.742079999999987,301.156009999999981,303.817400000000021,305.569000000000017,306.276389999999992,306.806069999999977,307.120880000000000,307.244919999999979,307.573300000000017,308.143640000000005,309.011730000000000,309.538470000000018,310.007360000000006,311.916279999999972,315.497349999999983,319.197180000000003,322.254869999999983,325.101639999999975,326.995069999999998,328.770510000000002,330.464269999999999,332.269439999999975,333.786200000000008,335.103079999999977,336.854609999999980,340.492180000000019,347.955750000000023,359.383129999999994,371.278300000000002,371.278300000000002,79.851330000000004,0.500000000000000,"2","4",6.500000000000000,"10",29.837450000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,13.230000000000000,299.187079999999980,298.827420000000018,298.674910000000011,298.437470000000019,298.169579999999996,297.932239999999979,101058.886190000004717,101041.526100000002771,101018.379319999992731,100959.181419999993523,100796.450060000002850,100566.236359999995329,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.325650000000000,48.813499999999998,650480.091,6857259.331
101224.367979999995441,100538.015820000000531,99787.209419999999227,98895.538499999995111,97841.099369999996270,96594.630380000002333,95119.517999999996391,93374.623810000004596,91315.254499999995460,88891.087440000002971,86047.815149999994901,82728.304860000003828,78873.659710000007180,74424.056710000004387,69326.987550000005285,63840.568279999999504,58496.513290000002598,53533.532399999996414,48925.696940000001632,44645.936139999997977,40668.456059999996796,36970.911870000003546,33537.442470000001776,30354.365809999999328,27407.532490000001417,24682.160909999998694,22167.263060000001133,19858.752860000000510,17760.182710000000952,15874.747079999999187,14190.203209999999672,12684.443010000000868,298.248209999999972,298.248209999999972,298.601960000000020,301.136840000000007,303.745699999999999,305.552959999999985,306.212480000000028,306.807110000000023,307.123800000000017,307.244079999999997,307.591630000000009,308.131759999999986,308.980380000000025,309.517879999999991,309.999660000000006,311.909730000000025,315.498319999999978,319.195539999999994,322.254729999999995,325.064489999999978,327.006700000000023,328.770060000000001,330.454850000000022,332.271239999999977,333.786569999999983,335.098779999999977,336.852239999999995,340.470950000000016,347.902420000000006,359.396450000000016,371.300310000000025,371.300310000000025,74.977080000000001,0.500000000000000,"2","4",6.500000000000000,"10",29.843800000000002,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,8.990000000000000,298.943320000000028,298.613609999999994,298.468430000000012,298.327969999999993,298.086400000000026,297.853630000000010,101066.547070000000531,101049.172330000001239,101026.006009999997332,100991.314450000005309,100852.977549999995972,100622.520560000004480,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.334170000000000,48.813499999999998,651105.730,6857254.021
101370.627410000000964,100682.756080000006477,99930.190570000006119,99036.054409999997006,97978.672470000004978,96729.209619999994175,95250.988280000005034,93502.712480000001960,91439.433560000004945,89010.588170000002719,86161.978789999993751,82836.308950000006007,78974.528000000005704,74516.952839999998105,69410.798330000005080,63914.496599999998580,58560.769070000002102,53589.201860000001034,48973.704129999998258,44686.937489999996615,40703.284590000002936,37000.268660000001546,33561.845849999997881,30374.324329999999463,27423.580239999999321,24694.758969999998953,22176.779409999999189,19865.494660000000295,17764.447410000000673,15876.974850000000515,14190.851249999999709,12683.798029999999926,298.143010000000004,298.143010000000004,298.409330000000011,300.730309999999974,303.523000000000025,305.440060000000017,306.184430000000020,306.794969999999978,307.123719999999992,307.232759999999985,307.598479999999995,308.114320000000021,308.961749999999995,309.516489999999976,309.977440000000001,311.884619999999984,315.449140000000000,319.172610000000020,322.222320000000025,325.036130000000014,327.001300000000015,328.769900000000007,330.450960000000009,332.257749999999987,333.783929999999998,335.097399999999993,336.851960000000020,340.442580000000021,347.856119999999976,359.378399999999999,371.306800000000010,371.306800000000010,62.358930000000001,0.500000000000000,"2","4",6.500000000000000,"10",29.870850000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,7.900000000000000,298.983600000000024,298.678530000000023,298.516390000000001,298.383600000000001,298.237109999999973,297.890940000000001,101199.996870000002673,101182.599010000005364,101159.401870000001509,101130.405440000002272,101089.810450000004494,100767.708249999996042,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.342700000000000,48.813490000000002,651732.094,6857247.661
101402.651889999993728,100714.123000000006869,99960.940010000005714,99066.155540000007022,98008.041729999997187,96757.855100000000675,95278.889890000005835,93529.845090000002529,91465.796279999995022,89036.008319999993546,86186.210160000002361,82859.142330000002403,78995.833379999996396,74536.562470000004396,69428.529609999997774,63930.195140000003448,58574.246520000000601,53601.050589999998920,48984.013310000002093,44695.610959999998158,40710.777929999996559,37006.579700000002049,33567.068469999998342,30378.589739999999438,27427.046170000001439,24697.520260000001144,22178.872630000001664,19866.951590000000579,17765.323459999999614,15877.396829999999682,14190.942929999999251,12683.619060000000900,297.971879999999999,297.971879999999999,298.294590000000028,300.628269999999986,303.459859999999992,305.409569999999974,306.166310000000010,306.797070000000019,307.140859999999975,307.231710000000021,307.592980000000011,308.108130000000017,308.970630000000028,309.533659999999998,309.978229999999996,311.844280000000026,315.383750000000020,319.240389999999991,322.148090000000025,325.064489999999978,327.001050000000021,328.758280000000013,330.441700000000026,332.253699999999981,333.791069999999991,335.097600000000000,336.845360000000028,340.429440000000000,347.843959999999981,359.370540000000005,371.304930000000013,371.304930000000013,59.683329999999998,0.500000000000000,"2","4",6.500000000000000,"10",29.872550000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,12.436669999999999,299.035939999999982,298.666539999999998,298.517260000000022,298.301870000000008,298.039829999999995,297.803279999999972,101283.705449999994016,101266.296879999994417,101243.085460000002058,101188.325840000004973,101029.607870000007097,100798.479739999995218,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.351230000000000,48.813470000000002,652358.450,6857240.257
101333.039220000006026,100644.976490000000922,99892.418420000001788,98998.659190000005765,97941.949460000003455,96693.208129999999073,95215.717080000002170,93468.337830000004033,91406.171239999996033,88978.614409999994677,86131.322520000001532,82807.078269999998156,78947.165890000003856,74491.703139999997802,69388.025089999995544,63894.435850000001665,58543.086759999998321,53574.376129999996920,48961.135869999998249,44675.907310000002326,40694.137499999997090,36992.626790000002075,33555.451450000000477,30369.071729999999661,27419.451639999999315,24691.619859999998880,22174.453649999999470,19863.800289999999222,17763.221669999998994,15876.213200000000143,14190.554790000000139,12683.858249999999316,297.900919999999985,297.900919999999985,298.331669999999974,300.764079999999979,303.566680000000019,305.426600000000008,306.179050000000018,306.803729999999973,307.145080000000007,307.252200000000016,307.585969999999975,308.101189999999974,308.987450000000024,309.602610000000027,309.992529999999988,311.846780000000024,315.409409999999980,319.307610000000011,322.122630000000015,325.077369999999974,327.014009999999985,328.760820000000024,330.429340000000025,332.261900000000026,333.798540000000003,335.102300000000014,336.849060000000009,340.423360000000002,347.839690000000019,359.383240000000001,371.305560000000014,371.305560000000014,65.747619999999998,0.500000000000000,"2","4",6.500000000000000,"10",29.861969999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,11.687500000000000,298.991660000000024,298.613440000000026,298.434349999999995,298.187329999999974,297.901400000000024,297.653750000000002,101204.774529999995138,101187.369059999997262,101164.161779999994906,101113.758449999993900,100959.456250000002910,100728.451199999995879,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.359760000000000,48.813459999999999,652984.816,6857234.033
101366.978459999998449,100678.335619999998016,99925.226809999992838,99030.883419999998296,97973.665599999992992,96724.298989999995683,95246.043489999996382,93497.845029999996768,91434.620120000006864,89005.924559999999474,86157.413750000006985,82831.686000000001513,78970.140509999997448,74512.885869999998249,69407.117419999995036,63911.148260000001756,58557.667329999996582,53587.166629999999714,48972.175020000002405,44685.352850000002945,40702.154249999999593,36999.426399999996647,33561.111799999998766,30373.698799999998300,27423.202620000000024,24694.591639999998733,22176.715800000001764,19865.402040000000852,17764.174510000000737,15876.657450000000608,14190.663829999999507,12683.674010000000635,297.770120000000020,297.770120000000020,298.269250000000000,300.669949999999972,303.572330000000022,305.344139999999982,306.171240000000012,306.776270000000011,307.145129999999995,307.261189999999999,307.585100000000011,308.078370000000007,308.973509999999976,309.618020000000001,309.994829999999979,311.823680000000024,315.441149999999993,319.288319999999999,322.133230000000026,325.055349999999976,327.016770000000008,328.766239999999982,330.424489999999992,332.263129999999990,333.804070000000024,335.102219999999988,336.849910000000023,340.414359999999988,347.803290000000004,359.387330000000020,371.313019999999995,371.313019999999995,62.855950000000000,0.500000000000000,"2","4",6.500000000000000,"10",29.871099999999998,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,8.008330000000001,298.277960000000007,298.057819999999992,297.951099999999997,297.858139999999992,297.643840000000012,297.414339999999982,101195.755149999997229,101178.329549999994924,101155.095409999994445,101126.004339999999502,100992.858829999997397,100761.515820000000531,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.368280000000000,48.813450000000003,653610.449,6857227.882
101423.138869999995222,100733.935150000004796,99980.125700000004144,99084.894589999996242,98026.700270000001183,96776.212390000000596,95296.685010000001057,93547.089389999993728,91482.205950000003213,89051.677119999993010,86201.111550000001444,82873.024780000007013,79008.771210000006249,74548.423970000003465,69439.173590000005788,63939.309240000002319,58582.210109999999986,53608.515700000003562,48990.579239999999118,44701.156049999997776,40715.552850000000035,37010.712850000003527,33570.525950000002922,30381.417489999999816,27429.425110000000132,24699.491720000001806,22180.424220000000787,19868.009440000001632,17765.781609999998182,15877.460549999999785,14190.878339999999298,12683.395500000000538,297.737819999999999,297.737819999999999,298.170250000000010,300.574259999999981,303.531430000000000,305.296159999999986,306.147130000000004,306.759760000000028,307.125450000000001,307.270950000000028,307.583540000000028,308.092030000000022,308.957800000000020,309.613389999999981,309.992909999999995,311.810600000000022,315.461799999999982,319.262530000000027,322.137420000000020,325.050189999999986,327.009939999999972,328.767719999999997,330.424410000000023,332.266430000000014,333.809579999999983,335.104589999999973,336.842919999999992,340.392400000000009,347.776279999999986,359.384000000000015,371.325319999999977,371.325319999999977,58.019109999999998,0.500000000000000,"2","4",6.500000000000000,"10",29.876619999999999,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,7.340000000000000,298.443730000000016,298.163810000000012,298.012720000000002,297.879439999999988,297.737829999999974,297.376969999999972,101243.967720000000554,101226.529869999998482,101203.279410000002827,101174.216329999995651,101133.528019999997923,100817.128549999993993,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.376810000000000,48.813440000000000,654236.817,6857221.792
101601.464359999998123,100910.408179999998538,100154.446620000002440,99256.122600000002421,98194.293640000003506,96940.140780000001541,95456.693299999998999,93702.761660000003758,91632.878849999993690,89196.746799999993527,86339.705619999993360,83004.117960000003222,79131.349350000004051,74661.311189999993076,69541.084329999997863,64029.107880000003206,58660.243809999999939,53676.078229999999166,49048.821949999997742,44751.056100000001607,40757.889510000000882,37046.304060000002210,33600.159429999999702,30405.688880000001518,27448.909980000000360,24714.763520000000426,22191.948280000000523,19876.152809999999590,17770.964970000000903,15880.192670000000362,14191.662200000000666,12682.610259999999471,297.616800000000012,297.616800000000012,297.910090000000025,300.034600000000012,303.241879999999981,305.129579999999976,306.059559999999976,306.711009999999987,307.103920000000016,307.275059999999996,307.563809999999989,308.094339999999988,308.933600000000013,309.605500000000006,309.984359999999981,311.757830000000013,315.416870000000017,319.213930000000005,322.127110000000016,325.029960000000017,326.978220000000022,328.758699999999976,330.417800000000000,332.251179999999977,333.796109999999999,335.100109999999972,336.818269999999984,340.347730000000013,347.738890000000026,359.364309999999989,371.328509999999994,371.328509999999994,42.704459999999997,0.500000000000000,"2","4",6.500000000000000,"10",29.905560000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,11.286670000000001,298.501390000000015,298.181500000000028,298.046499999999980,297.875220000000013,297.620079999999973,297.381129999999985,101467.801240000000689,101450.332509999992908,101427.040859999993700,101378.788329999995767,101226.089980000004289,100993.906690000003437,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.385340000000000,48.813429999999997,654863.185,6857215.771
101689.303039999998873,100997.315069999996922,100240.175289999999222,99340.362880000000587,98276.976079999993090,97021.144000000000233,95535.822920000005979,93779.778829999995651,91707.421189999993658,89268.515899999998510,86408.305699999997159,83069.005900000003749,79191.929569999992964,74717.084610000005341,69591.488630000007106,64073.459929999997257,58698.662010000000009,53709.511359999996785,49077.735690000001341,44775.788540000001376,40778.880779999999504,37063.914380000001984,33614.874190000002272,30417.753130000000965,27458.588080000001355,24722.341789999998582,22197.669259999998758,19880.205060000000231,17773.540039999999863,15881.519280000000435,14192.006649999999354,12682.182580000000598,297.547509999999988,297.547509999999988,297.719100000000026,299.882650000000012,303.156679999999994,305.070229999999981,306.029980000000023,306.691660000000013,307.092129999999997,307.281330000000025,307.550689999999975,308.088189999999997,308.879759999999976,309.557799999999986,309.967190000000016,311.689840000000004,315.363470000000007,319.248370000000023,322.087249999999983,325.041890000000024,326.949599999999975,328.763770000000022,330.415950000000009,332.240400000000022,333.787550000000010,335.091610000000003,336.809030000000007,340.332290000000000,347.713669999999979,359.337100000000021,371.329029999999989,371.329029999999989,35.136060000000001,0.500000000000000,"2","4",6.500000000000000,"10",29.927440000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,10.612500000000001,298.457220000000007,298.163920000000019,298.031220000000019,297.866460000000018,297.612050000000011,297.371820000000014,101547.704670000006445,101530.219630000006873,101506.906239999996615,101462.537939999994705,101313.541320000003907,101080.971290000001318,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.393870000000000,48.813409999999998,655489.546,6857208.705
101710.937080000003334,101018.491819999995641,100260.891329999998561,99360.707079999992857,98297.174870000002556,97041.133910000004107,95555.380669999998645,93798.856169999999111,91725.934380000006058,89286.388130000006640,86425.369179999994230,83085.059699999997974,79206.813559999995050,74730.805840000000899,69603.893840000004275,64084.178469999998924,58707.978230000000622,53717.846760000000359,49084.960559999999532,44781.987330000003567,40784.136709999998857,37068.289929999999003,33618.594850000001315,30420.839110000000801,27461.058769999999640,24724.272779999999329,22199.128169999999955,19881.231970000000729,17774.179980000000796,15881.812889999999243,14192.035280000000057,12682.024299999999130,297.428879999999992,297.428879999999992,297.622760000000028,299.874340000000018,303.238339999999994,305.069180000000017,306.030419999999992,306.701849999999979,307.097519999999975,307.286819999999977,307.530649999999980,308.074479999999994,308.834360000000004,309.449810000000014,309.951050000000009,311.644709999999975,315.383899999999983,319.262630000000001,322.063629999999989,325.053850000000011,326.926069999999982,328.771830000000023,330.422450000000026,332.234399999999994,333.779249999999990,335.088819999999998,336.806820000000016,340.327470000000005,347.706579999999974,359.318480000000022,371.330249999999978,371.330249999999978,33.261009999999999,0.500000000000000,"2","4",6.500000000000000,"10",29.932300000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,8.518330000000001,298.419050000000027,298.145240000000001,297.975300000000004,297.801179999999988,297.530750000000012,297.276909999999987,101544.925610000005690,101527.430699999997159,101504.104160000002594,101471.923240000003716,101335.036080000005313,101102.297019999998156,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.402390000000000,48.813400000000001,656115.182,6857202.824
101704.372359999993932,101011.868310000005295,100254.207139999998617,99354.213149999995949,98291.132639999996172,97035.427349999998114,95549.869619999997667,93793.551449999999022,91720.868940000000293,89281.485849999997299,86420.575599999996484,83080.462020000006305,79202.379270000004908,74726.694010000006529,69600.119879999998375,64080.614320000000589,58705.120150000002468,53715.600680000003194,49082.975259999999253,44780.363579999997455,40782.730759999998554,37067.072480000002543,33617.643400000000838,30420.126240000001417,27460.494529999999941,24723.827720000001136,22198.790339999999560,19880.978480000001582,17773.992869999998220,15881.666110000000117,14191.930679999999484,12681.980190000000221,297.375440000000026,297.375440000000026,297.569309999999973,299.976350000000025,303.319299999999998,305.068910000000017,306.026180000000011,306.705120000000022,307.101949999999988,307.289890000000014,307.521839999999997,308.073190000000011,308.803530000000023,309.282829999999990,309.926429999999982,311.648259999999993,315.445429999999988,319.237579999999980,322.076819999999998,325.045790000000011,326.916299999999978,328.769709999999975,330.437770000000000,332.237509999999986,333.777339999999981,335.085680000000025,336.804239999999993,340.321169999999995,347.704810000000009,359.307929999999999,371.330550000000017,371.330550000000017,33.793149999999997,0.500000000000000,"2","4",6.500000000000000,"10",29.930779999999999,0.500000000000000,"2","4",6.500000000000000,"10",29.930779999999999,9.662500000000000,298.680659999999989,298.283079999999984,298.064939999999979,297.816539999999975,297.502090000000010,297.237250000000017,101551.928459999995539,101534.431859999996959,101511.103059999994002,101472.246029999994789,101328.678530000004685,101095.928799999994226,294.645669999999996,294.769769999999994,294.892999999999972,295.043979999999976,295.252599999999973,297.237250000000017,101439.221189999996568,101421.724589999997988,101398.395789999995031,101369.234790000002249,101328.409390000000712,101095.928799999994226,2.410920000000000,48.813380000000002,656741.545,6857195.894
101673.148960000005900,100980.801040000005742,100223.388930000000983,99324.130059999995865,98262.135519999996177,97007.407349999994040,95522.703280000001541,93767.198940000002040,91695.388850000003004,89256.847009999997681,86396.819640000001527,83057.920480000000680,79181.274279999997816,74707.149829999994836,69582.315010000005714,64064.768620000002556,58691.633220000003348,53704.110039999999572,49073.054100000001199,44771.959929999997257,40775.551630000001751,37061.022129999997560,33612.657270000003336,30416.100299999998242,27457.283810000000813,24721.314770000000863,22196.890680000000430,19879.616949999999633,17773.091280000000552,15881.134649999999965,14191.708549999999377,12682.033480000000054,297.323509999999999,297.323509999999999,297.575750000000028,300.228729999999985,303.513239999999996,305.169159999999977,306.068969999999979,306.724319999999977,307.110689999999977,307.289519999999982,307.512870000000021,308.083129999999983,308.801730000000020,309.160720000000026,309.905280000000005,311.657590000000027,315.506770000000017,319.209389999999985,322.107970000000023,325.042059999999992,326.915990000000022,328.775809999999979,330.445420000000013,332.240490000000023,333.775809999999979,335.082580000000007,336.803749999999980,340.319929999999999,347.701419999999985,359.299509999999998,371.329990000000009,371.329990000000009,36.415019999999998,0.500000000000000,"2","4",6.500000000000000,"10",29.924930000000000,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,9.640000000000001,298.389689999999973,298.071849999999984,297.906130000000019,297.718729999999994,297.440409999999986,297.187340000000006,101521.142240000001038,101503.647740000000340,101480.321739999999409,101441.600579999998445,101298.204259999998612,101065.527939999999944,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.419450000000000,48.813369999999999,657367.917,6857190.142
101642.893400000000838,100950.722110000002431,100193.683099999994738,99295.498430000006920,98234.802880000002915,96980.906400000007125,95496.847089999995660,93742.026299999997718,91671.007349999999860,89233.221170000004349,86374.061220000003232,83036.346810000002733,79161.006959999998799,74688.411840000000666,69565.169529999999213,64049.676650000001246,58678.654699999999139,53693.070549999996729,49063.621070000001055,44763.906380000000354,40768.684269999997923,37055.239249999998719,33607.871209999997518,30412.236120000001392,27454.221519999999146,24718.921989999998914,22195.075609999999870,19878.310339999999997,17772.228330000001733,15880.626570000000356,14191.491620000000694,12682.080620000000636,297.280660000000012,297.280660000000012,297.680279999999982,300.652870000000007,303.705100000000016,305.212870000000009,306.088450000000023,306.731400000000008,307.114599999999996,307.280269999999973,307.517980000000023,308.083750000000009,308.794199999999989,309.133680000000027,309.894889999999975,311.669690000000003,315.532780000000002,319.220579999999984,322.116489999999999,325.041249999999991,326.920579999999973,328.777130000000000,330.451169999999991,332.250310000000013,333.780739999999980,335.081959999999981,336.802869999999984,340.318249999999978,347.700879999999984,359.287480000000016,371.328599999999994,371.328599999999994,38.925890000000003,0.500000000000000,"2","4",6.500000000000000,"10",29.919830000000001,999.000000000000000,"999","999",999.000000000000000,"999",999.000000000000000,7.825000000000000,298.134360000000015,297.893269999999973,297.755600000000015,297.632679999999993,297.479919999999993,297.102089999999976,101470.726949999996577,101453.232189999995171,101429.905840000006719,101400.747910000005504,101359.926810000004480,101036.334019999994780,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,999.000000000000000,2.427980000000000,48.813350000000000,657994.281,6857183.347
